Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.0991920679807663,469033600
1980-12-15,0.12221000343561172,0.12667399644851685,0.11272300034761429,0.12611599266529083,0.09746713936328888,490134400
1980-12-22,0.1322540044784546,0.15904000401496887,0.1322540044784546,0.15848200023174286,0.12248075753450394,187891200
1980-12-29,0.16071400046348572,0.16127200424671173,0.1523440033197403,0.15401799976825714,0.11903081089258194,219452800
1981-01-05,0.15122799575328827,0.15122799575328827,0.13504500687122345,0.14229899644851685,0.1099739670753479,197904000
1981-01-12,0.14229899644851685,0.14229899644851685,0.13616099953651428,0.13839299976825714,0.10695526003837585,88502400
1981-01-19,0.14676299691200256,0.1478790044784546,0.14229899644851685,0.14620499312877655,0.11299264430999756,134332800
1981-01-26,0.1445309966802597,0.1445309966802597,0.12611599266529083,0.12611599266529083,0.09746713936328888,166588800
1981-02-02,0.11941999942064285,0.1289059966802597,0.11886200308799744,0.1283479928970337,0.0991920679807663,92579200
1981-02-09,0.12276799976825714,0.12276799976825714,0.11383900046348572,0.11383900046348572,0.0879790186882019,74659200
1981-02-16,0.11662899702787399,0.12276799976825714,0.10825899988412857,0.10825899988412857,0.08366659283638,78198400
1981-02-23,0.10993299633264542,0.11941999942064285,0.10602699965238571,0.11830399930477142,0.09142972528934479,76182400
1981-03-02,0.11886200308799744,0.11941999942064285,0.11439699679613113,0.11439699679613113,0.08841025084257126,58620800
1981-03-09,0.10602699965238571,0.10602699965238571,0.09653999656438828,0.09933000057935715,0.07676590234041214,364112000
1981-03-16,0.10323700308799744,0.11607100069522858,0.10323700308799744,0.11495500057935715,0.0888415053486824,170329600
1981-03-23,0.11941999942064285,0.12053599953651428,0.11049100011587143,0.11049100011587143,0.08539152890443802,81760000
1981-03-30,0.11049100011587143,0.11886200308799744,0.10825899988412857,0.11830399930477142,0.09142972528934479,107856000
1981-04-06,0.11662899702787399,0.125,0.11495500057935715,0.12444200366735458,0.09617338329553604,101404800
1981-04-13,0.12444200366735458,0.125,0.11160700023174286,0.11160700023174286,0.0862540453672409,80640000
